"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.918734950E-1,2.480512857E-2,8.901119232E-3,-3.681182861E-3
9.968928700E-1,2.147740126E-2,4.304766655E-3,-7.208824158E-3
1.001912245E0,2.527469397E-2,1.868975163E-2,-4.779815674E-3
1.006931620E0,2.782523632E-2,9.287595749E-3,-1.168251038E-3
1.011950995E0,3.149569035E-2,3.476619720E-3,1.546764374E-2
1.016970370E0,3.751260042E-2,8.406043053E-3,1.178550720E-2
1.021989745E0,4.349178076E-2,1.092636585E-2,2.000522614E-2
1.027009120E0,2.806103230E-2,1.494884491E-3,4.594993591E-2
1.032028495E0,2.466833591E-2,9.936094284E-3,3.131103516E-2
1.037047870E0,1.900821924E-2,8.740901947E-3,3.339195251E-2
1.042067245E0,3.111052513E-2,2.528488636E-2,3.307628632E-2
1.047086620E0,3.113138676E-2,2.621650696E-2,1.377105713E-2
1.052105995E0,3.583717346E-2,2.204656601E-3,4.128456116E-3
1.057125370E0,2.618932724E-2,1.877152920E-2,-1.254558563E-2
1.062144745E0,1.766359806E-2,1.032531261E-2,-1.753807068E-3
1.067164120E0,2.572143078E-2,5.603671074E-3,-2.663612366E-2
1.072183495E0,3.730636835E-2,1.638305187E-2,-2.993965149E-2
1.077202870E0,3.560441732E-2,2.109026909E-2,-1.896953583E-2
1.082222245E0,4.465669394E-2,1.159179211E-2,-1.401519775E-2
1.087241620E0,3.343719244E-2,1.997804642E-2,-1.384925842E-2
1.092260995E0,4.723334312E-2,1.636850834E-2,-1.844120026E-2
1.097280370E0,4.671752453E-2,1.631093025E-2,-3.131866455E-2
1.102299745E0,3.922611475E-2,1.386201382E-2,-2.036380768E-2
1.107319120E0,3.550362587E-2,9.010791779E-3,-8.337020874E-3
1.112338495E0,3.805088997E-2,1.132154465E-2,-1.188278198E-3
1.117357870E0,5.022925138E-2,9.976387024E-3,-1.430892944E-2
1.122377245E0,4.108858109E-2,5.137443542E-3,-1.189231873E-2
1.127396620E0,4.045379162E-2,8.543133736E-3,9.466171265E-3
1.132415995E0,2.797579765E-2,1.436328888E-2,8.102416992E-3
1.137435370E0,2.975040674E-2,1.417624950E-2,7.943153381E-3
1.142454745E0,3.972840309E-2,1.866161823E-2,1.490116119E-2
1.147474120E0,4.123419523E-2,1.485562325E-2,3.725242615E-2
1.152493495E0,5.693221092E-2,1.224160194E-2,3.923416138E-2
1.157512870E0,3.797847033E-2,2.271151543E-2,4.477119446E-2
1.162532245E0,4.045361280E-2,2.845609188E-2,4.435729980E-2
1.167551620E0,3.098380566E-2,1.524066925E-2,1.903820038E-2
1.172570995E0,1.902973652E-2,2.003872395E-2,4.652023315E-3
1.177590370E0,1.297074556E-2,2.253723145E-2,-1.076602936E-2
1.182609745E0,-1.349806786E-3,1.326370239E-2,-1.772308350E-2
1.187629120E0,4.563629627E-3,2.080667019E-2,-2.459049225E-2
1.192648495E0,-6.130754948E-3,1.290392876E-2,-2.427577972E-2
1.197667870E0,-1.899564266E-2,1.932537556E-2,-2.159690857E-2
1.202687245E0,-3.059661388E-2,3.287708759E-2,1.787471771E-2
1.207706620E0,-1.604038477E-2,2.247524261E-2,4.869461060E-2
1.212725995E0,-5.147522688E-2,7.853186131E-2,7.923793793E-2
1.217745370E0,-3.388261795E-2,8.530974388E-2,1.047010422E-1
1.222764745E0,2.479237318E-2,6.790030003E-2,4.669570923E-2
1.227784120E0,5.917036533E-2,2.176916599E-2,-1.219367981E-2
1.232803495E0,7.845705748E-2,-6.735563278E-3,-6.601238251E-2
1.237822870E0,6.546723843E-2,-2.480888367E-2,-5.774116516E-2
1.242842245E0,4.953122139E-2,-4.557979107E-2,-4.600524902E-2
1.247861620E0,4.370921850E-2,-6.398928165E-2,-4.264450073E-2
1.252880995E0,4.925048351E-2,-4.772758484E-2,-4.873752594E-2
1.257900370E0,6.615525484E-2,-3.341031075E-2,-3.919506073E-2
1.262919745E0,1.012383103E-1,-2.557659149E-2,-5.088806152E-2
1.267939120E0,8.539515734E-2,-2.050781250E-2,-4.799747467E-2
1.272958495E0,4.985952377E-2,-1.646995544E-3,-5.677318573E-2
1.277977870E0,3.349661827E-3,8.177280426E-3,-7.004642487E-2
1.282997245E0,-1.480758190E-3,2.854585648E-3,-9.854507446E-2
1.288016620E0,1.025533676E-2,-1.417636871E-2,-8.641147614E-2
1.293035995E0,1.876056194E-3,-7.489919662E-3,-6.849002838E-2
1.298055370E0,3.425300121E-3,-2.144551277E-2,4.964828491E-3
1.303074745E0,-1.934587955E-3,-1.676976681E-2,9.312438965E-2
1.308094120E0,2.578198910E-3,2.646911144E-2,1.269845963E-1
1.313113495E0,1.586633921E-2,4.851388931E-2,2.078714371E-1
1.318135370E0,2.960091829E-2,6.392180920E-2,2.487545013E-1
1.323154954E0,5.213743448E-2,6.917953491E-2,2.333412170E-1
1.328174537E0,7.150638103E-2,7.178092003E-2,1.894626617E-1
1.333193912E0,6.143856049E-2,4.585421085E-2,9.842300415E-2
1.338213287E0,6.711226702E-2,4.163014889E-2,1.645374298E-2
1.343232662E0,5.012774467E-2,3.528785706E-2,-5.528640747E-2
1.348252037E0,4.145932198E-2,2.942156792E-2,-1.049642563E-1
1.353271412E0,4.919821024E-2,1.817643642E-2,-1.173019409E-1
1.358290787E0,5.072808266E-2,1.210248470E-2,-1.258907318E-1
1.363310162E0,3.535765409E-2,2.060508728E-2,-8.090877533E-2
1.368329537E0,3.671628237E-2,3.050744534E-2,-3.386974335E-2
1.373348912E0,3.800022602E-2,2.607572079E-2,1.753139496E-2
1.378368287E0,3.346526623E-2,3.232681751E-2,4.830265045E-2
1.383387662E0,2.898466587E-2,2.778589725E-2,6.337165833E-2
1.388407037E0,3.418427706E-2,2.904319763E-2,7.945537567E-2
1.393426412E0,2.501088381E-2,3.487527370E-2,5.501937866E-2
1.398445787E0,5.184173584E-3,4.415285587E-2,5.214595795E-2
1.403465162E0,-9.683609009E-3,4.496359825E-2,2.909564972E-2
1.408484537E0,-7.741391659E-3,4.814302921E-2,5.044937134E-3
1.413503912E0,4.821777344E-3,5.964601040E-2,-2.174377441E-3
1.418523287E0,-5.446076393E-4,5.557322502E-2,-1.883697510E-2
1.423542662E0,2.860671282E-2,3.969264030E-2,-1.517772675E-2
1.428562037E0,3.847706318E-2,4.414832592E-2,-3.053474426E-2
1.433581412E0,3.884047270E-2,3.444659710E-2,-2.437877655E-2
1.438600787E0,3.695160151E-2,4.643559456E-3,-1.947307587E-2
