"Time (s)","w","x","y","z"
2.808995265E0,2.997697138E-1,-9.659470990E-3,-5.620649084E-2,9.523054361E-1
2.819033390E0,2.997836352E-1,-9.821530432E-3,-5.610608682E-2,9.523053169E-1
2.829079796E0,2.997747017E-1,-9.953342378E-3,-5.604962632E-2,9.523100853E-1
2.839143181E0,2.997655673E-1,-9.999898262E-3,-5.603955686E-2,9.523130655E-1
2.849138285E0,2.997637203E-1,-9.982499294E-3,-5.600998923E-2,9.523155689E-1
2.859197608E0,2.997613501E-1,-9.938142262E-3,-5.593220517E-2,9.523213506E-1
2.868981775E0,2.997934568E-1,-9.853698313E-3,-5.581757054E-2,9.523188472E-1
2.879015108E0,2.998787666E-1,-9.728504345E-3,-5.573611706E-2,9.522980452E-1
2.889042504E0,2.999407715E-1,-9.569537826E-3,-5.568354949E-2,9.522832036E-1
2.899076254E0,2.999785049E-1,-9.411768056E-3,-5.560191348E-2,9.522776604E-1
2.909108025E0,3.000181339E-1,-9.395758621E-3,-5.550914258E-2,9.522707462E-1
2.919148598E0,3.000687196E-1,-9.384512901E-3,-5.539803952E-2,9.522613883E-1
2.929198025E0,3.001285192E-1,-9.264269844E-3,-5.531558022E-2,9.522485137E-1
2.939497869E0,3.002276738E-1,-9.119683877E-3,-5.526015535E-2,9.522218704E-1
2.949533910E0,3.003013057E-1,-9.005721658E-3,-5.525363609E-2,9.522001147E-1
2.959640265E0,3.003678303E-1,-8.944939822E-3,-5.521929637E-2,9.521816969E-1
2.969611567E0,3.003754126E-1,-8.879479021E-3,-5.511451513E-2,9.521859884E-1
2.979688025E0,3.003950404E-1,-8.765310980E-3,-5.500820652E-2,9.521870017E-1
2.989697973E0,3.004237938E-1,-8.618797176E-3,-5.488967896E-2,9.521861076E-1
2.999733077E0,3.004648891E-1,-8.485005237E-3,-5.472877622E-2,9.521836042E-1
3.009818806E0,3.005009030E-1,-8.356784470E-3,-5.457440764E-2,9.521822333E-1
3.019806515E0,3.005729434E-1,-8.238137700E-3,-5.442951992E-2,9.521688223E-1
3.029859588E0,3.006169769E-1,-8.176445030E-3,-5.429662019E-2,9.521630406E-1
3.039893025E0,3.006558640E-1,-8.150557987E-3,-5.423567817E-2,9.521544576E-1
3.049966931E0,3.007106474E-1,-8.152691647E-3,-5.422567576E-2,9.521377087E-1
3.059958858E0,3.007504999E-1,-8.180974051E-3,-5.425157025E-2,9.521234035E-1
3.070034223E0,3.007933922E-1,-8.194040507E-3,-5.432243645E-2,9.521057010E-1
