"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.045396907E1,3.719598055E-2,1.584708691E-2,1.591110229E-2
2.045898803E1,3.112865984E-2,2.238988876E-2,1.468658447E-3
2.046400699E1,1.574516296E-2,4.432523251E-2,-2.115726471E-2
2.046902595E1,3.030662239E-2,4.241132736E-2,-3.408432007E-2
2.047404490E1,2.925284207E-2,4.659223557E-2,-4.806995392E-2
2.047906386E1,2.705229819E-2,5.551195145E-2,-5.481243134E-2
2.048408282E1,1.638281345E-2,2.994489670E-2,-1.164054871E-2
2.048910178E1,5.584970117E-3,1.662945747E-2,3.261566162E-4
2.049412074E1,-6.486088037E-3,1.300990582E-2,1.339149475E-2
2.049913970E1,-1.018020511E-2,2.019071579E-2,2.279758453E-2
2.050415866E1,-1.392416656E-2,2.502644062E-2,3.332424164E-2
2.050917761E1,2.525435388E-2,3.337037563E-2,4.732608795E-2
2.051419657E1,2.454505861E-2,2.263188362E-2,-1.692771912E-3
2.051921553E1,1.577913761E-3,1.530122757E-2,-9.067249298E-2
2.052423449E1,-8.298248053E-3,-1.595497131E-3,-1.100530624E-1
2.052925345E1,1.236788929E-2,-3.640437126E-2,-7.708454132E-2
2.053427241E1,4.419988394E-2,-3.325867653E-2,3.009796143E-3
2.053929136E1,5.864733458E-2,-5.050301552E-2,5.150794983E-2
2.054431032E1,7.765586674E-2,-4.742383957E-2,5.565261841E-2
2.054932928E1,1.090637892E-1,-3.361093998E-2,2.771377563E-2
2.055434824E1,1.413260102E-1,-3.025054932E-3,1.233100891E-3
2.055936720E1,1.189792752E-1,-5.723118782E-3,-2.499008179E-2
2.056438616E1,7.595420629E-2,-4.256391525E-2,-8.180904388E-2
2.056940511E1,2.672159672E-2,-2.083349228E-2,-1.155757904E-1
2.057442407E1,7.107108831E-4,-2.653622627E-2,-1.229305267E-1
2.057944303E1,3.305211663E-3,-5.129814148E-2,-1.064996719E-1
2.058446199E1,2.240768075E-2,-4.751741886E-2,-4.511928558E-2
2.058948095E1,4.961508512E-2,-5.703377724E-2,2.046489716E-2
2.059449991E1,7.475972921E-2,-5.129718781E-2,9.734630585E-2
2.059951886E1,7.335212082E-2,-2.573609352E-2,1.320085526E-1
2.060453782E1,5.998885632E-2,-1.383423805E-2,1.948356628E-1
2.060955678E1,3.831130266E-2,2.039277554E-2,1.799793243E-1
2.061457574E1,6.795555353E-3,4.574930668E-2,1.616573334E-1
2.061959470E1,-5.261927843E-3,9.084200859E-2,1.173419952E-1
2.062461366E1,-1.491406560E-2,1.128344536E-1,6.624698639E-2
2.062963261E1,-1.521658897E-2,1.477510929E-1,-2.223014832E-3
2.063465157E1,-3.363710642E-2,1.729445457E-1,-3.094291687E-2
2.063967053E1,-2.607907355E-2,1.756058931E-1,-7.007789612E-2
2.064468949E1,-1.270782948E-2,1.677684784E-1,-1.100416183E-1
2.064970845E1,-2.466562390E-2,1.354156733E-1,-1.187620163E-1
2.065472751E1,-1.297996938E-2,1.191877127E-1,-1.404104233E-1
2.065974668E1,-2.312715352E-2,8.332753181E-2,-1.119661331E-1
2.066476584E1,-2.286101878E-2,5.298912525E-2,-1.038770676E-1
2.066978501E1,-1.451954246E-2,2.332913876E-2,-5.781078339E-2
2.067480418E1,-6.665989757E-3,-1.288318634E-2,-5.363941193E-2
2.067982334E1,-6.177067757E-3,-4.381561279E-2,-4.353618622E-2
2.068484251E1,-1.896250248E-2,-6.361198425E-2,2.119064331E-3
2.068986168E1,1.214765012E-2,-9.975910187E-2,2.296447754E-3
2.069488084E1,2.268861234E-2,-1.084817648E-1,2.855968475E-2
2.069990001E1,3.308834136E-2,-1.149892807E-1,5.813026428E-2
2.070491918E1,4.109323025E-2,-1.098790169E-1,7.435321808E-2
2.070993834E1,5.396768451E-2,-1.040359735E-1,7.138824463E-2
2.071495751E1,4.441884160E-2,-9.858906269E-2,1.016426086E-1
2.071997668E1,6.010001898E-2,-6.509470940E-2,1.042871475E-1
2.072499584E1,4.493203759E-2,-4.174757004E-2,7.480525970E-2
2.073001501E1,5.013948679E-2,-2.180218697E-3,3.723049164E-2
2.073503418E1,4.824344814E-2,1.910877228E-2,3.081512451E-2
2.074005334E1,2.383174002E-2,2.471053600E-2,7.822036743E-3
2.074507251E1,1.975680888E-2,3.275537491E-2,-2.683353424E-2
2.075009168E1,1.091228426E-2,4.443502426E-2,-4.456043243E-2
2.075511084E1,3.518888354E-2,5.154168606E-2,-5.973148346E-2
2.076013001E1,2.817133069E-2,5.416226387E-2,-7.710742950E-2
2.076514918E1,2.931039035E-2,4.398524761E-2,-8.361625671E-2
2.077016834E1,3.862611949E-2,3.899097443E-2,-1.054563522E-1
2.077518751E1,3.816802800E-2,2.606487274E-2,-6.771183014E-2
2.078020668E1,5.184474587E-2,2.767419815E-2,-3.382110596E-2
2.078522584E1,5.472142994E-2,3.321409225E-3,-2.867698669E-2
2.079024501E1,5.277940631E-2,5.212068558E-3,-3.407478333E-3
2.079526418E1,3.315971792E-2,1.774168015E-2,4.183101654E-2
2.080028334E1,3.494092822E-2,9.844303131E-3,6.886100769E-2
2.080530251E1,3.199213743E-2,2.903151512E-2,7.544422150E-2
2.081032168E1,4.100215435E-2,3.234088421E-2,8.668041229E-2
2.081534084E1,4.769675434E-2,9.263992310E-3,8.354473114E-2
2.082036001E1,3.542122245E-2,3.482985497E-2,6.141090393E-2
2.082537918E1,3.174416721E-2,3.984582424E-2,3.113174438E-2
2.083039834E1,3.435210884E-2,3.274297714E-2,-1.316261292E-2
2.083541751E1,2.869549394E-2,3.622424603E-2,-2.502441406E-3
2.084043668E1,1.574046910E-2,5.744326115E-2,4.367256165E-2
2.084545584E1,1.466703415E-2,6.776165962E-2,6.689929962E-2
2.085047501E1,1.398551464E-2,5.562186241E-2,4.010868073E-2
2.085549418E1,-1.602992415E-3,5.096340179E-2,-5.644989014E-2
2.086051334E1,1.247853041E-3,4.416716099E-2,-1.319818497E-1
2.086553251E1,1.825575531E-2,2.461433411E-2,-1.700506210E-1
2.087055168E1,2.607992291E-2,6.580352783E-4,-1.662397385E-1
2.087557084E1,3.182990849E-2,-1.697015762E-2,-1.209039688E-1
2.088059001E1,4.638029635E-2,-5.338048935E-2,-4.271125793E-2
2.088560918E1,3.934720159E-2,-5.496978760E-2,1.584720612E-2
2.089062834E1,2.689036727E-2,-5.888164043E-2,4.900360107E-2
2.089564751E1,6.855696440E-3,-7.112169266E-2,6.170940399E-2
2.090066668E1,-4.178628325E-3,-5.724740028E-2,7.430553436E-2
2.090568584E1,-2.200017869E-2,-4.253566265E-2,6.065273285E-2
2.091070501E1,-6.619930267E-3,-1.754522324E-2,5.893993378E-2
2.091572418E1,-9.521096945E-3,-2.582907677E-3,5.955886841E-2
2.092074334E1,1.217630506E-2,1.309514046E-3,5.775260925E-2
2.092576251E1,3.714127839E-2,2.994775772E-2,3.931713104E-2
2.093078168E1,5.340959132E-2,4.170143604E-2,3.645992279E-2
2.093580084E1,8.378049731E-2,4.267227650E-2,1.819419861E-2
2.094082001E1,8.904960752E-2,3.904283047E-2,1.293182373E-3
2.094583918E1,7.750016451E-2,5.109548569E-2,-2.381324768E-3
2.095085834E1,5.647605658E-2,6.695902348E-2,-4.396343231E-2
2.095587751E1,5.325898528E-2,5.564367771E-2,-3.886890411E-2
2.096089668E1,4.630117118E-2,5.305302143E-2,-4.208278656E-2
2.096591584E1,2.849222720E-2,3.774917126E-2,-4.878997803E-2
2.097093501E1,2.621465921E-2,3.943741322E-2,-4.709625244E-2
2.097595407E1,4.292598367E-2,1.866114140E-2,-3.234386444E-2
2.098097303E1,3.112132847E-2,-4.303216934E-3,-2.008438110E-2
2.098599199E1,1.372104883E-2,8.497476578E-3,-1.386260986E-2
2.099101095E1,2.407577634E-2,-1.326239109E-2,6.556510925E-3
2.099602990E1,2.864457667E-2,-8.879423141E-3,1.847648621E-2
2.100104886E1,3.315167129E-2,-2.485847473E-2,5.283069611E-2
2.100606782E1,5.053366721E-2,-2.316570282E-2,6.074142456E-2
2.101108678E1,5.450978875E-2,-3.005528450E-2,6.616878510E-2
2.101610574E1,4.885226488E-2,-1.918184757E-2,3.473377228E-2
2.102112470E1,6.085330248E-2,-1.446354389E-2,9.473800659E-3
2.102614366E1,5.132883787E-2,-2.053225040E-2,-1.677417755E-2
2.103116261E1,4.659730196E-2,7.916688919E-4,-3.211498260E-2
2.103618157E1,4.548299313E-2,5.280852318E-3,-4.970455170E-2
2.104120053E1,1.352371275E-2,1.575887203E-2,-5.882740021E-2
2.104621949E1,1.533398032E-2,1.321935654E-2,-6.903553009E-2
2.105123845E1,-2.930179238E-3,2.618432045E-2,-6.727790833E-2
2.105625740E1,-1.367992163E-2,9.454369545E-3,-7.501316071E-2
2.106127636E1,-4.097968340E-3,3.649830818E-3,-6.960964203E-2
2.106629532E1,-7.593512535E-3,-1.912474632E-3,-5.828571320E-2
2.107131428E1,1.030457020E-2,3.333687782E-3,-5.654239655E-2
2.107633324E1,4.275813699E-3,-1.152765751E-2,-3.817749023E-2
2.108135220E1,2.195706964E-2,-3.620624542E-3,-3.538608551E-2
2.108637116E1,2.866847813E-2,-5.210638046E-3,-6.493568420E-3
2.109139011E1,3.287582099E-2,6.246447563E-3,-6.340026855E-3
2.109640907E1,2.517151833E-2,8.174538612E-3,2.132415771E-3
2.110142803E1,1.862639189E-2,2.313220501E-2,2.121448517E-2
2.110644699E1,4.913672805E-3,1.538372040E-2,3.063488007E-2
2.111146595E1,1.029908657E-3,1.474344730E-2,1.504039764E-2
2.111648490E1,4.277020693E-3,3.768491745E-2,7.371902466E-4
2.112150386E1,6.418779492E-3,2.119493484E-2,7.925033569E-4
2.112652282E1,-1.498815417E-2,2.261161804E-2,3.219604492E-3
2.113154178E1,-7.679462433E-3,3.459632397E-2,-9.819030762E-3
2.113656074E1,-3.948688507E-3,4.642879963E-2,3.359794617E-3
2.114157970E1,-6.147846580E-3,2.603328228E-2,9.851455688E-4
2.114659866E1,-9.530574083E-3,2.250516415E-2,-6.105422974E-3
2.115161761E1,8.422076702E-3,9.575128555E-3,-2.446174622E-3
2.115663657E1,9.592488408E-3,7.527112961E-3,-1.779747009E-2
2.116166048E1,1.779852808E-2,7.974147797E-3,-2.469635010E-2
2.116667923E1,8.048161864E-3,1.914024353E-2,-1.966381073E-2
2.117169798E1,1.971775293E-2,-6.406545639E-3,-2.295780182E-2
2.117671673E1,2.067612112E-2,-5.585908890E-3,-1.790523529E-2
2.118173548E1,2.043597400E-2,-1.430916786E-2,1.342773438E-3
2.118675423E1,3.206342459E-2,-8.738994598E-3,-2.126693726E-3
2.119177298E1,3.765833378E-2,-1.739656925E-2,3.767013550E-4
2.119679173E1,1.479299366E-2,-9.594082832E-3,1.469707489E-2
2.120181048E1,1.840291917E-2,3.999710083E-3,1.583290100E-2
2.120682923E1,2.561776340E-2,-5.164742470E-3,6.263732910E-3
2.121184798E1,3.521262109E-2,-9.618878365E-3,6.254196167E-3
2.121686673E1,2.220553160E-2,1.315093040E-2,1.216411591E-2
2.122188548E1,3.069560230E-2,8.309960365E-3,7.324218750E-3
2.122690423E1,4.035891593E-2,6.994485855E-3,-2.232551575E-3
2.123192298E1,3.563173115E-2,6.748080254E-3,7.261276245E-3
2.123694178E1,4.057365656E-2,-5.549192429E-4,6.006240845E-3
2.124196074E1,3.468526900E-2,1.012599468E-2,-1.161575317E-3
2.124697975E1,4.661032557E-2,7.814764977E-3,1.251220703E-3
2.125199892E1,5.009317398E-2,2.936768532E-2,2.471923828E-3
2.125701808E1,5.940718949E-2,2.951419353E-2,-2.234458923E-3
2.126203725E1,6.741967797E-2,4.049813747E-2,-9.254455566E-3
2.126705642E1,5.165585876E-2,3.607475758E-2,-2.213287354E-2
2.127207558E1,4.196241498E-2,3.998649120E-2,-4.559040070E-2
2.127709475E1,3.584286571E-2,4.513072968E-2,-8.298873901E-3
2.128211392E1,1.321136951E-2,4.676187038E-2,-1.522731781E-2
2.128713308E1,2.628099918E-2,3.757905960E-2,-6.683349609E-3
2.129215225E1,2.016657591E-2,1.780211926E-2,2.671909332E-2
2.129717142E1,-3.916740417E-3,4.174470901E-3,2.541828156E-2
2.130219058E1,-5.260258913E-3,1.664698124E-2,4.191684723E-2
2.130720975E1,1.726865768E-3,1.720738411E-2,4.285526276E-2
2.131222892E1,1.943013072E-2,1.416313648E-2,6.514930725E-2
2.131724808E1,3.379790485E-2,2.070748806E-2,6.115818024E-2
2.132226725E1,3.489154577E-2,2.695655823E-2,-2.235031128E-2
2.132728642E1,9.999096394E-3,4.563093185E-3,-8.971595764E-2
2.133230558E1,2.502739429E-3,-2.729570866E-2,-1.149826050E-1
2.133732475E1,2.985873818E-2,-1.875150204E-2,-5.936336517E-2
2.134234392E1,2.651552856E-2,-2.349591255E-2,1.115894318E-2
2.134736308E1,4.244937003E-2,-3.305339813E-2,7.747173309E-2
2.135238225E1,9.040225297E-2,-2.933406830E-2,8.268833160E-2
2.135740142E1,1.367605627E-1,-2.889645100E-2,5.110645294E-2
2.136242058E1,1.381163448E-1,-1.273047924E-2,-8.647918701E-3
2.136743975E1,9.004990757E-2,-1.672148705E-2,-3.700637817E-2
2.137245892E1,1.066449285E-2,-1.337409019E-2,-7.933998108E-2
2.137747808E1,-2.630837262E-2,-2.179968357E-2,-1.129865646E-1
2.138249725E1,-2.611479163E-2,-4.084014893E-2,-1.321067810E-1
2.138751642E1,-1.389156282E-2,-3.252029419E-2,-1.261510849E-1
2.139253558E1,1.028928161E-2,-1.492846012E-2,-7.277774811E-2
2.139755475E1,3.943222761E-2,-2.377736568E-2,3.118515015E-4
2.140257392E1,8.569686860E-2,-2.453708649E-2,7.276344299E-2
2.140759308E1,9.076625854E-2,-1.370179653E-2,1.398344040E-1
2.141261225E1,6.553590298E-2,-1.518905163E-2,1.896848679E-1
2.141763142E1,4.698669910E-2,-3.860831261E-3,1.832981110E-1
2.142265058E1,2.303482592E-2,3.078579903E-2,1.686134338E-1
2.142766975E1,7.572770119E-3,6.136214733E-2,1.231536865E-1
2.143268892E1,6.347835064E-3,8.195221424E-2,5.191993713E-2
2.143770808E1,-1.278966665E-2,1.107190847E-1,-2.097129822E-3
2.144272725E1,1.320332289E-3,1.476219893E-1,-4.141044617E-2
2.144774642E1,-4.824042320E-3,1.475702524E-1,-6.968879700E-2
2.145276558E1,-2.854391932E-3,1.702421904E-1,-6.684398651E-2
2.145778475E1,-1.412117481E-2,1.455599070E-1,-8.891105652E-2
2.146280392E1,-6.456896663E-3,1.310061216E-1,-7.749366760E-2
2.146782308E1,-6.290301681E-3,1.038745642E-1,-7.562160492E-2
2.147284225E1,-1.221513748E-2,6.788253784E-2,-5.708789825E-2
2.147786142E1,-7.693946362E-3,3.602313995E-2,-2.917766571E-2
2.148288058E1,-5.772352219E-3,1.075053215E-2,-2.400398254E-2
2.148789975E1,-4.002824426E-3,-2.357745171E-2,-1.171875000E-2
2.149291892E1,-1.399755478E-3,-6.947708130E-2,-3.102302551E-3
2.149793808E1,-1.991689205E-4,-7.811415195E-2,7.823944092E-3
2.150295725E1,1.156537235E-2,-1.092612743E-1,3.052520752E-2
2.150797642E1,1.953025162E-2,-1.201465130E-1,3.876209259E-2
2.151299558E1,3.349618614E-2,-1.087173223E-1,4.332256317E-2
2.151801475E1,4.511241615E-2,-1.023546457E-1,6.443500519E-2
2.152303392E1,5.083894730E-2,-8.691811562E-2,8.531951904E-2
2.152805308E1,6.132635474E-2,-6.836867332E-2,8.105564117E-2
2.153307225E1,4.935480654E-2,-4.672038555E-2,6.728744507E-2
2.153809142E1,4.941631854E-2,-2.553379536E-2,6.783962250E-2
2.154311058E1,4.718098044E-2,9.423255920E-3,5.053710938E-2
2.154812975E1,4.266165197E-2,2.261829376E-2,1.674461365E-2
2.155314892E1,2.502946556E-2,4.880070686E-2,-6.076812744E-3
2.155816808E1,1.693280041E-2,5.232441425E-2,-1.444911957E-2
2.156318725E1,1.955287158E-2,5.968904495E-2,-4.882240295E-2
2.156820636E1,2.089613676E-2,6.844890118E-2,-7.574844360E-2
2.157322532E1,-1.612171531E-3,5.491673946E-2,-8.103370667E-2
2.157824428E1,5.629628897E-3,5.139195919E-2,-8.503150940E-2
2.158326324E1,1.030789316E-2,4.107034206E-2,-7.352256775E-2
2.158828220E1,1.835963130E-2,4.058849812E-2,-5.851268768E-2
2.159330116E1,2.747985721E-2,2.841997147E-2,-2.698230743E-2
2.159832011E1,4.118764400E-2,3.074109554E-2,-1.112937927E-2
2.160333907E1,3.947418928E-2,1.517009735E-2,2.832889557E-2
2.160835803E1,3.779067099E-2,3.170728683E-2,4.489231110E-2
2.161337699E1,5.515249074E-2,1.587224007E-2,7.078742981E-2
2.161839595E1,5.840000510E-2,2.479052544E-2,8.574390411E-2
2.162341490E1,4.518641531E-2,2.980351448E-2,9.578990936E-2
2.162843386E1,3.822427988E-2,3.089320660E-2,7.721996307E-2
2.163345282E1,3.862150013E-2,3.520023823E-2,1.720809937E-2
2.163847178E1,4.627150297E-2,2.740430832E-2,8.716583252E-3
2.164349074E1,2.620105445E-2,5.391633511E-2,4.893302917E-2
2.164850970E1,7.008478045E-3,4.566287994E-2,8.047676086E-2
2.165352866E1,1.767449081E-2,3.879296780E-2,8.209991455E-2
2.165854761E1,7.472187281E-3,6.068027020E-2,3.033161163E-2
2.166356657E1,-2.067700028E-3,4.934322834E-2,-7.201004028E-2
2.166858553E1,-2.871125937E-3,2.415561676E-2,-1.449556351E-1
2.167360449E1,-4.996046424E-3,8.915781975E-3,-2.077627182E-1
2.167862345E1,2.982407808E-3,-3.540277481E-3,-1.691122055E-1
2.168364240E1,2.319224179E-2,-3.474497795E-2,-1.058492661E-1
2.168866136E1,3.085653484E-2,-3.705835342E-2,-5.497550964E-2
2.169368032E1,5.269433558E-2,-4.648506641E-2,1.446628571E-2
2.169869928E1,4.746381938E-2,-7.240021229E-2,5.248260498E-2
2.170371824E1,1.088744402E-2,-7.440924644E-2,7.831668854E-2
2.170873720E1,1.147553325E-3,-5.397725105E-2,6.949901581E-2
2.171375616E1,-9.528800845E-3,-5.889034271E-2,7.971668243E-2
2.171877511E1,-1.206782460E-2,-6.163239479E-2,8.387184143E-2
2.172379407E1,-2.440039814E-2,-2.432715893E-2,6.062889099E-2
2.172881303E1,2.193644643E-3,7.698178291E-3,6.009483337E-2
2.173383199E1,2.722427249E-2,3.802466393E-2,6.783580780E-2
2.173885095E1,4.368734360E-2,5.373442173E-2,7.668018341E-2
2.174386990E1,6.358170509E-2,6.926250458E-2,4.270744324E-2
2.174888886E1,6.184788048E-2,7.879054546E-2,5.294799805E-2
2.175390782E1,5.646532774E-2,8.595705032E-2,3.106403351E-2
2.175892678E1,6.054201722E-2,9.441733360E-2,-1.791858673E-2
2.176394579E1,6.679463387E-2,7.460129261E-2,-3.677749634E-2
2.176896496E1,5.017752945E-2,6.954658031E-2,-6.255435944E-2
2.177398412E1,4.901605844E-2,6.121563911E-2,-6.671524048E-2
2.177900329E1,5.601948500E-2,4.728913307E-2,-7.199096680E-2
2.178402246E1,4.391191900E-2,3.374862671E-2,-5.819034576E-2
2.178904162E1,3.462377191E-2,2.397298813E-2,-4.210853577E-2
2.179406079E1,3.285810351E-2,-1.076579094E-3,-1.189708710E-2
2.179907996E1,3.141707182E-2,-2.477085590E-2,1.925086975E-2
2.180409912E1,3.946587443E-2,-3.408372402E-2,6.081390381E-2
2.180911829E1,4.145006835E-2,-3.163039684E-2,7.944583893E-2
2.181413746E1,5.856038630E-2,-4.960787296E-2,1.002578735E-1
2.181915662E1,6.099130213E-2,-4.392397404E-2,8.167934418E-2
2.182417579E1,7.528799772E-2,-3.602945805E-2,5.136775970E-2
2.182919496E1,6.927281618E-2,-2.479243279E-2,2.840900421E-2
2.183421412E1,5.853925645E-2,-7.590055466E-4,1.392555237E-2
2.183923329E1,5.397969484E-2,-1.996517181E-3,-1.944923401E-2
2.184425246E1,3.647518158E-2,2.280294895E-2,-3.000259399E-2
2.184927162E1,2.519461513E-2,1.766431332E-2,-3.809833527E-2
2.185429079E1,-7.152587175E-3,1.722836494E-2,-5.563259125E-2
2.185930996E1,-1.275900006E-2,2.398061752E-2,-7.181739807E-2
2.186432912E1,-2.405324578E-2,3.314006329E-2,-6.410789490E-2
2.186934829E1,-2.090673149E-2,3.150057793E-2,-3.984546661E-2
2.187436746E1,-2.016648650E-2,1.704919338E-2,-1.693820953E-2
2.187938741E1,-1.707389951E-3,8.715510368E-3,-9.647369385E-3
2.188440845E1,-2.593293786E-3,5.251765251E-3,1.148223877E-3
2.188942793E1,1.653394103E-2,3.121018410E-3,1.661682129E-2
2.189444709E1,2.705202997E-2,-6.024837494E-3,2.128314972E-2
2.189946616E1,3.261281550E-2,-9.004950523E-3,1.880741119E-2
2.190448511E1,1.780568063E-2,1.060843468E-3,-2.746582031E-4
2.190950407E1,1.617260277E-2,1.465690136E-2,-6.132125854E-3
2.191452303E1,8.476346731E-3,6.769537926E-3,-6.009101868E-3
2.191954199E1,1.023411751E-3,1.911449432E-2,-1.300716400E-2
2.192456095E1,-1.525461674E-3,2.762889862E-2,-1.166152954E-2
2.192957990E1,-8.800268173E-3,3.120946884E-2,9.839057922E-3
2.193459886E1,5.503281951E-3,3.237199783E-2,1.928901672E-2
2.193961782E1,4.351019859E-3,3.100800514E-2,2.270412445E-2
2.194463678E1,5.709588528E-3,3.680419922E-2,3.322029114E-2
2.194965574E1,8.341252804E-3,1.878464222E-2,3.286361694E-3
2.195467470E1,2.166607976E-2,1.394891739E-2,1.514816284E-2
2.195969366E1,1.941759884E-2,8.955001831E-4,2.098178864E-2
2.196471261E1,4.136592150E-3,-1.078367233E-2,-2.189350128E-2
2.196973157E1,1.505517960E-2,-2.274036407E-3,-1.219272614E-2
2.197475053E1,2.130636573E-2,-2.005696297E-3,-2.747821808E-2
2.197976949E1,2.263383567E-2,-1.357293129E-2,-2.482509613E-2
2.198478845E1,1.919017732E-2,4.700422287E-3,-1.980876923E-2
2.198980740E1,2.410696447E-2,3.802180290E-3,-1.484012604E-2
2.199482636E1,3.372034431E-2,7.737159729E-3,-9.901046753E-3
2.199984532E1,3.018748760E-2,1.637589931E-2,-2.630233765E-3
2.200486428E1,2.421253920E-2,2.020621300E-2,9.327888489E-3
2.200988324E1,3.020823002E-2,2.163064480E-2,-3.742218018E-3
2.201490220E1,1.830779016E-2,1.357376575E-2,2.603816986E-2
2.201992116E1,2.425281703E-2,1.141607761E-2,3.318786621E-3
2.202494011E1,4.081760347E-2,3.276467323E-3,1.164340973E-2
2.202995907E1,3.583228588E-2,5.849242210E-3,1.633071899E-2
2.203497803E1,3.691822290E-2,-4.697203636E-3,-6.328582764E-3
2.203999699E1,2.022495866E-2,-3.374338150E-3,1.036357880E-2
2.204501595E1,3.106297553E-2,-1.278507710E-2,6.731033325E-3
2.205003490E1,3.239487112E-2,-6.736755371E-3,4.310607910E-3
2.205505386E1,2.420578897E-2,1.558065414E-3,-1.116180420E-2
2.206007282E1,3.155748546E-2,-5.737543106E-3,4.348754883E-3
2.206509178E1,2.695739269E-2,-1.420068741E-2,-8.768081665E-3
2.207011074E1,4.136191308E-2,2.336502075E-3,7.810592651E-4
2.207512970E1,2.950191498E-2,1.640069485E-2,1.856327057E-2
2.208014866E1,3.901301324E-2,2.807724476E-2,1.484394073E-2
2.208516761E1,3.771816194E-2,2.661144733E-2,4.202175140E-2
2.209018657E1,4.235170782E-2,3.824090958E-2,2.980136871E-2
2.209520553E1,3.988704085E-2,5.348789692E-2,2.482986450E-2
2.210022459E1,3.748677671E-2,6.866061687E-2,-9.769439697E-3
2.210524376E1,2.447777987E-2,4.699563980E-2,-1.676177979E-2
2.211026293E1,2.586264908E-2,4.684245586E-2,-2.251338959E-2
2.211528209E1,4.673480988E-3,3.725719452E-2,-5.669784546E-2
2.212030126E1,6.243973970E-3,3.962278366E-2,-2.649402618E-2
2.212532043E1,-1.000741124E-2,1.231646538E-2,-2.384185791E-2
2.213033959E1,-7.363319397E-3,1.960873604E-3,8.478164673E-3
2.213535876E1,-7.334604859E-3,-7.147073746E-3,3.719329834E-3
2.214037793E1,-2.055910230E-2,-2.558755875E-2,9.693145752E-3
2.214539709E1,-7.649362087E-3,-2.590322495E-2,1.682758331E-2
2.215041626E1,1.122950017E-2,1.417374611E-2,5.002498627E-2
2.215543543E1,1.492118835E-2,2.172398567E-2,4.850864410E-2
2.216045459E1,2.234897017E-2,1.140773296E-2,-4.318714142E-2
2.216547376E1,-1.162286103E-2,-6.119370461E-3,-1.056232452E-1
2.217049293E1,-1.298893988E-2,9.481549263E-3,-8.922195435E-2
2.217551209E1,2.240593731E-2,-1.924908161E-2,-2.197933197E-2
2.218053126E1,4.581646621E-2,-3.014492989E-2,7.786369324E-2
2.218555043E1,7.765874267E-2,-1.949417591E-2,1.044273376E-1
2.219056959E1,1.369409561E-1,-1.712775230E-2,6.548023224E-2
2.219558876E1,1.615910232E-1,-3.280639648E-4,3.995513916E-2
2.220060793E1,1.532993317E-1,2.386212349E-3,-1.972866058E-2
2.220562709E1,8.981993794E-2,4.139542580E-3,-5.868434906E-2
2.221064626E1,2.492193878E-2,6.073117256E-3,-1.174592972E-1
2.221566543E1,-1.671801507E-2,-1.573824883E-2,-1.353759766E-1
2.222068459E1,-3.895559907E-2,-4.449200630E-2,-1.341485977E-1
2.222570376E1,-9.974956512E-3,-4.696500301E-2,-1.080121994E-1
2.223072293E1,2.235728502E-2,-5.077278614E-2,-4.294490814E-2
2.223574209E1,4.053719342E-2,-5.240690708E-2,2.274036407E-2
2.224076126E1,8.654834330E-2,-6.019425392E-2,1.092262268E-1
2.224578043E1,1.115897670E-1,-4.693436623E-2,1.628952026E-1
2.225079959E1,9.310071170E-2,-2.693247795E-2,1.994667053E-1
2.225581876E1,7.288536429E-2,-1.104581356E-2,2.166919708E-1
2.226083793E1,2.819229662E-2,2.341544628E-2,1.541986465E-1
2.226585709E1,2.298656106E-2,5.383396149E-2,1.147527695E-1
2.227087626E1,1.192624867E-2,8.377802372E-2,6.254482269E-2
2.227589543E1,7.981657982E-3,1.145817041E-1,-9.421348572E-3
2.228091459E1,7.519111037E-3,1.368441582E-1,-3.211402893E-2
2.228593376E1,1.540373266E-2,1.566228867E-1,-5.460453033E-2
2.229095293E1,-1.897305250E-3,1.539148092E-1,-7.212829590E-2
2.229597209E1,-1.912587881E-2,1.360795498E-1,-7.640647888E-2
2.230099126E1,-2.086815238E-2,1.305717230E-1,-8.772659302E-2
2.230601043E1,-2.168871462E-2,9.811472893E-2,-7.873058319E-2
2.231102959E1,-1.573307812E-2,5.812001228E-2,-7.805347443E-2
2.231604876E1,6.402283907E-4,4.138541222E-2,-7.139396667E-2
2.232106793E1,-1.781499386E-2,1.512765884E-3,-5.879211426E-2
2.232608709E1,-6.714671850E-3,-1.998794079E-2,-4.745388031E-2
2.233110626E1,-4.201769829E-3,-6.241023540E-2,-2.311515808E-2
2.233612543E1,-4.214718938E-3,-7.934296131E-2,-3.456401825E-2
2.234114459E1,5.243211985E-3,-9.857130051E-2,3.700256348E-4
2.234616376E1,1.934711635E-2,-1.070843935E-1,3.143119812E-2
2.235118293E1,3.210140765E-2,-1.027617455E-1,6.931304932E-2
2.235620209E1,4.024580121E-2,-9.411323071E-2,7.477378845E-2
2.236122126E1,4.610472918E-2,-8.584630489E-2,1.121978760E-1
2.236624043E1,4.125326872E-2,-6.972086430E-2,9.702014923E-2
2.237125959E1,5.433036387E-2,-3.042614460E-2,8.309173584E-2
2.237627876E1,5.317220092E-2,-3.092908859E-2,7.398605347E-2
2.238129793E1,4.500663280E-2,-5.578517914E-3,7.441520691E-2
2.238631709E1,2.979354560E-2,6.413102150E-3,3.921413422E-2
