"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.491608265E0,1.618537307E-2,-7.475733757E-2,-1.092433929E-2
2.501657265E0,1.350750029E-2,-8.625125885E-2,-2.598285675E-2
2.511706098E0,5.377963185E-2,-8.311057091E-2,-4.572772980E-2
2.522670432E0,4.410803318E-2,-5.108785629E-2,-5.585002899E-2
2.532719432E0,-3.276973963E-3,-5.228948593E-2,4.425621033E-2
2.542767432E0,-1.746436954E-2,-1.469349861E-2,-5.656337738E-2
2.552815432E0,-2.447094023E-2,-2.943301201E-2,-1.405029297E-1
2.562863098E0,1.249164343E-3,-1.159863472E-1,4.846477509E-2
2.572911348E0,1.870723069E-2,-1.549639702E-1,-2.601909637E-2
2.582959348E0,2.847826481E-2,-8.677959442E-2,-3.605365753E-2
2.593007014E0,2.762797475E-2,-5.419683456E-2,2.108478546E-2
2.603965432E0,1.057440042E-2,-1.252574921E-1,-6.802654266E-2
2.614013432E0,5.457800627E-2,-1.079318523E-1,-2.316665649E-2
2.624061432E0,8.422155678E-2,-5.014729500E-2,3.357601166E-2
2.634109432E0,5.680704117E-2,9.544920921E-2,7.087707520E-2
2.644157098E0,1.223087311E-4,8.153271675E-2,1.182079315E-2
2.654205098E0,-5.956611037E-2,-6.719779968E-2,-2.120876312E-2
2.664253498E0,-8.580580354E-2,-1.699788570E-1,-1.395225525E-3
2.674302331E0,-2.418012917E-2,-9.955978394E-2,-2.196502686E-2
2.685262432E0,5.359251797E-2,-3.829932213E-2,-7.109832764E-2
2.695310432E0,7.619455457E-2,-2.470922470E-2,-8.423805237E-2
2.705360432E0,5.804532766E-2,-2.932906151E-2,-1.161890030E-1
2.715408932E0,8.233316243E-2,-7.042050362E-2,-6.845378876E-2
2.725456598E0,9.841896594E-2,-5.858898163E-2,-5.375862122E-3
2.735503848E0,2.777582407E-2,-8.576345444E-2,2.480792999E-2
2.745551248E0,-5.201207101E-2,-1.448161602E-1,-5.142211914E-3
2.755598748E0,-7.791812718E-2,-1.772828102E-1,-5.984020233E-2
2.766549432E0,-1.151569188E-1,-1.821970940E-1,-2.639293671E-2
2.776595432E0,-9.255377948E-2,-1.471371651E-1,-2.784729004E-3
2.786644432E0,-1.226688921E-2,-1.364140511E-1,-6.311988831E-2
2.796691432E0,-3.050974011E-2,-1.204588413E-1,-3.470134735E-2
2.806738432E0,3.490656614E-3,-6.021022797E-2,-4.893493652E-2
2.816785432E0,7.097771764E-2,-4.258155823E-3,-2.947235107E-2
2.826833032E0,1.600538194E-2,9.158372879E-3,-1.458740234E-2
2.836880698E0,-1.100334525E-2,3.009009361E-2,-1.153469086E-2
2.847838432E0,-1.632566750E-2,5.414485931E-4,9.199905396E-2
2.857891432E0,-3.106555343E-2,-3.667712212E-2,-1.054954529E-2
2.867945432E0,4.606869817E-2,1.362705231E-2,-7.040691376E-2
2.877997932E0,8.734470606E-2,4.885888100E-2,-4.193592072E-2
2.888049932E0,5.654785037E-2,-3.871393204E-2,1.022911072E-2
